1 0 0 0.338027 .01 .01
1.01 0 0 0.341041 .01 .01
1.02 0 0 0.344074 .01 .01
1.03 0 0 0.347127 .01 .01
1.04 0 0 0.350199 .01 .01
1.05 0 0 0.353291 .01 .01
1.06 0 0 0.356402 .01 .01
1.07 0 0 0.359532 .01 .01
1.08 0 0 0.362681 .01 .01
1.09 0 0 0.36585 .01 .01
1.1 0 0 0.369039 .01 .01
1.11 0 0 0.372247 .01 .01
1.12 0 0 0.375475 .01 .01
1.13 0 0 0.378722 .01 .01
1.14 0 0 0.381989 .01 .01
1.15 0 0 0.385275 .01 .01
1.16 0 0 0.388581 .01 .01
1.17 0 0 0.391907 .01 .01
1.18 0 0 0.395252 .01 .01
1.19 0 0 0.398618 .01 .01
1.2 0 0 0.402002 .01 .01
1.21 0 0 0.405407 .01 .01
1.22 0 0 0.408831 .01 .01
1.23 0 0 0.412275 .01 .01
1.24 0 0 0.415739 .01 .01
1.25 0 0 0.419223 .01 .01
1.26 0 0 0.422726 .01 .01
1.27 0 0 0.426249 .01 .01
1.28 0 0 0.429792 .01 .01
1.29 0 0 0.433355 .01 .01
1.3 0 0 0.436938 .01 .01
1.31 0 0 0.440541 .01 .01
1.32 0 0 0.444163 .01 .01
1.33 0 0 0.447805 .01 .01
1.34 0 0 0.451467 .01 .01
1.35 0 0 0.455149 .01 .01
1.36 0 0 0.458851 .01 .01
1.37 0 0 0.462572 .01 .01
1.38 0 0 0.466313 .01 .01
1.39 0 0 0.470075 .01 .01
1.4 0 0 0.473856 .01 .01
1.41 0 0 0.477656 .01 .01
1.42 0 0 0.481477 .01 .01
1.43 0 0 0.485317 .01 .01
1.44 0 0 0.489177 .01 .01
1.45 0 0 0.493057 .01 .01
1.46 0 0 0.496956 .01 .01
1.47 0 0 0.500876 .01 .01
1.48 0 0 0.504815 .01 .01
1.49 0 0 0.508773 .01 .01
1.5 0 0 0.512752 .01 .01
1.51 0 0 0.516749 .01 .01
1.52 0 0 0.520767 .01 .01
1.53 0 0 0.524804 .01 .01
1.54 0 0 0.52886 .01 .01
1.55 0 0 0.532937 .01 .01
1.56 0 0 0.537032 .01 .01
1.57 0 0 0.541147 .01 .01
1.58 0 0 0.545282 .01 .01
1.59 0 0 0.549435 .01 .01
1.6 0 0 0.553609 .01 .01
1.61 0 0 0.557801 .01 .01
1.62 0 0 0.562013 .01 .01
1.63 0 0 0.566244 .01 .01
1.64 0 0 0.570494 .01 .01
1.65 0 0 0.574763 .01 .01
1.66 0 0 0.579051 .01 .01
1.67 0 0 0.583359 .01 .01
1.68 0 0 0.587685 .01 .01
1.69 0 0 0.59203 .01 .01
1.7 0 0 0.596395 .01 .01
1.71 0 0 0.600778 .01 .01
1.72 0 0 0.605179 .01 .01
1.73 0 0 0.6096 .01 .01
1.74 0 0 0.614039 .01 .01
1.75 0 0 0.618496 .01 .01
1.76 0 0 0.622973 .01 .01
1.77 0 0 0.627467 .01 .01
1.78 0 0 0.63198 .01 .01
1.79 0 0 0.636511 .01 .01
1.8 0 0 0.641061 .01 .01
1.81 0 0 0.645629 .01 .01
1.82 0 0 0.650215 .01 .01
1.83 0 0 0.654818 .01 .01
1.84 0 0 0.65944 .01 .01
1.85 0 0 0.66408 .01 .01
1.86 0 0 0.668737 .01 .01
1.87 0 0 0.673412 .01 .01
1.88 0 0 0.678105 .01 .01
1.89 0 0 0.682815 .01 .01
1.9 0 0 0.687543 .01 .01
1.91 0 0 0.692288 .01 .01
1.92 0 0 0.697051 .01 .01
1.93 0 0 0.70183 .01 .01
1.94 0 0 0.706627 .01 .01
1.95 0 0 0.71144 .01 .01
1.96 0 0 0.716271 .01 .01
1.97 0 0 0.721118 .01 .01
1.98 0 0 0.725982 .01 .01
1.99 0 0 0.730862 .01 .01
2 0 0 0.735759 .01 .01
2.01 0 0 0.740672 .01 .01
2.02 0 0 0.745602 .01 .01
2.03 0 0 0.750547 .01 .01
2.04 0 0 0.755509 .01 .01
2.05 0 0 0.760486 .01 .01
2.06 0 0 0.76548 .01 .01
2.07 0 0 0.770488 .01 .01
2.08 0 0 0.775513 .01 .01
2.09 0 0 0.780553 .01 .01
2.1 0 0 0.785608 .01 .01
2.11 0 0 0.790678 .01 .01
2.12 0 0 0.795764 .01 .01
2.13 0 0 0.800864 .01 .01
2.14 0 0 0.805979 .01 .01
2.15 0 0 0.811109 .01 .01
2.16 0 0 0.816253 .01 .01
2.17 0 0 0.821412 .01 .01
2.18 0 0 0.826585 .01 .01
2.19 0 0 0.831772 .01 .01
2.2 0 0 0.836973 .01 .01
2.21 0 0 0.842187 .01 .01
2.22 0 0 0.847416 .01 .01
2.23 0 0 0.852658 .01 .01
2.24 0 0 0.857913 .01 .01
2.25 0 0 0.863181 .01 .01
2.26 0 0 0.868463 .01 .01
2.27 0 0 0.873757 .01 .01
2.28 0 0 0.879064 .01 .01
2.29 0 0 0.884384 .01 .01
2.3 0 0 0.889716 .01 .01
2.31 0 0 0.895061 .01 .01
2.32 0 0 0.900417 .01 .01
2.33 0 0 0.905785 .01 .01
2.34 0 0 0.911166 .01 .01
2.35 0 0 0.916557 .01 .01
2.36 0 0 0.921961 .01 .01
2.37 0 0 0.927375 .01 .01
2.38 0 0 0.9328 .01 .01
2.39 0 0 0.938237 .01 .01
2.4 0 0 0.943684 .01 .01
2.41 0 0 0.949142 .01 .01
2.42 0 0 0.95461 .01 .01
2.43 0 0 0.960088 .01 .01
2.44 0 0 0.965576 .01 .01
2.45 0 0 0.971074 .01 .01
2.46 0 0 0.976581 .01 .01
2.47 0 0 0.982098 .01 .01
2.48 0 0 0.987624 .01 .01
2.49 0 0 0.99316 .01 .01
2.5 0 0 0.998704 .01 .01
2.51 0 0 1.00426 .01 .01
